event_id,Alarm Text,Set,time,cluster_id_true,cause_event_id_true
555,ALARM53041-Column tray flooding tendency detected.,1/1/26 12:36:19,16579.719,3,548
556,ALARM55231-Inerting valve failed to regulate at Tank 2.,1/1/26 12:36:24,16584.455,13,553
557,ALARM51240-Column feed preheat outlet high on Train 2.,1/1/26 12:36:32,16592.219,15,545
558,ALARM55060-Tank vent valve failed to open at Tank 4.,1/1/26 12:36:36,16596.238,5,541
559,ALARM51240-Column feed preheat outlet high on Train 3.,1/1/26 12:36:36,16596.362,15,554
560,ALARM53041-Column tray flooding tendency detected.,1/1/26 12:36:50,16610.314,3,557
561,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 12:37:38,16658.079,7,-1
562,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 12:37:38,16658.079,7,556
563,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 12:37:38,16658.079,4,560
564,ALARM53120-Column overhead pressure high (limit=-0.342).,1/1/26 12:37:38,16658.079,10,560
565,ALARM51130-Reactor agitator torque high on Vessel 12.,1/1/26 12:37:38,16658.079,9,546
566,ALARM54120-Product run-down line temperature high before Tank 1.,1/1/26 12:37:38,16658.079,11,544
567,ALARM53041-Column tray flooding tendency detected.,1/1/26 12:37:38,16658.079,3,559
568,ALARM55231-Inerting valve failed to regulate at Tank 2.,1/1/26 12:37:38,16658.079,13,558
569,ALARM53121-Condenser cooling water valve saturated on Column 4.,1/1/26 12:37:38,16658.079,10,555
570,ALARM50010-Feed pump flow oscillation above limit on Train 3.,1/1/26 12:37:53,16673.886,0,-1
571,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 12:37:53,16673.886,7,539
572,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 12:37:53,16673.886,7,552
573,ALARM54050-Heat exchanger approach temperature out of range (target=0.980).,1/1/26 12:37:53,16673.886,4,564
574,ALARM51020-Reactor jacket temperature drift at Vessel 3.,1/1/26 12:38:02,16682.739,1,570
575,ALARM54050-Heat exchanger approach temperature out of range (target=1.248).,1/1/26 12:38:05,16685.328,4,567
576,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 12:38:05,16685.748,7,568
577,ALARM54120-Product run-down line temperature high before Tank 4.,1/1/26 12:38:10,16690.141,11,569
578,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 12:38:11,16691.402,4,569
579,ALARM53120-Column overhead pressure high (limit=1.260).,1/1/26 12:38:21,16701.124,10,567
580,ALARM55061-Tank vent pressure transmitter mismatch at Tank 1.,1/1/26 12:38:23,16703.876,5,566
581,ALARM54121-Transfer pump minimum flow bypass opening at Tank 4.,1/1/26 12:38:32,16712.201,11,578
582,ALARM54120-Product run-down line temperature high before Tank 4.,1/1/26 12:38:50,16730.025,11,563
583,ALARM55061-Tank vent pressure transmitter mismatch at Tank 1.,1/1/26 12:38:53,16733.497,5,577
584,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 12:38:55,16735.535,7,547
585,ALARM55230-Tank blanket gas pressure low at Tank 4.,1/1/26 12:38:59,16739.066,13,580
586,ALARM55230-Tank blanket gas pressure low at Tank 1.,1/1/26 12:39:02,16742.445,13,583
587,ALARM56071-Analyzer validation failed due to drift compensation limit.,1/1/26 12:40:48,16848.378,6,-1
588,ALARM54121-Transfer pump minimum flow bypass opening at Tank 2.,1/1/26 12:40:48,16848.378,11,579
589,ALARM52031-Catalyst screw feeder under-delivery at Hopper 1.,1/1/26 12:40:48,16848.378,2,565
590,ALARM55061-Tank vent pressure transmitter mismatch at Tank 4.,1/1/26 12:40:48,16848.378,5,526
591,ALARM54121-Transfer pump minimum flow bypass opening at Tank 1.,1/1/26 12:40:48,16848.378,11,540
592,ALARM54121-Transfer pump minimum flow bypass opening at Tank 3.,1/1/26 12:40:48,16848.378,11,564
593,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 12:40:48,16848.378,7,585
594,ALARM55061-Tank vent pressure transmitter mismatch at Tank 1.,1/1/26 12:40:48,16848.378,5,549
595,ALARM54050-Heat exchanger approach temperature out of range (target=1.476).,1/1/26 12:40:48,16848.378,4,579
596,ALARM51130-Reactor agitator torque high on Vessel 10.,1/1/26 12:40:48,16848.378,9,554
597,ALARM55061-Tank vent pressure transmitter mismatch at Tank 3.,1/1/26 12:40:48,16848.378,5,581
598,ALARM52030-Catalyst dosing deviation at Unit 3.,1/1/26 12:40:51,16851.41,2,596
599,ALARM55231-Inerting valve failed to regulate at Tank 4.,1/1/26 12:40:52,16852.794,13,590
600,ALARM54120-Product run-down line temperature high before Tank 1.,1/1/26 12:41:53,16913.153,11,-1
601,ALARM55231-Inerting valve failed to regulate at Tank 2.,1/1/26 12:41:53,16913.153,13,597
602,ALARM54120-Product run-down line temperature high before Tank 4.,1/1/26 12:41:53,16913.153,11,595
603,ALARM55060-Tank vent valve failed to open at Tank 1.,1/1/26 12:41:53,16913.153,5,582
604,ALARM52241-Fast loop sample lag detected before Analyzer 1.,1/1/26 12:41:53,16913.153,12,598
605,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 12:41:53,16913.153,4,598
606,ALARM51131-Reactor baffle washout suspected on Loop A1.,1/1/26 12:41:53,16913.153,9,574
607,ALARM55061-Tank vent pressure transmitter mismatch at Tank 2.,1/1/26 12:41:53,16913.153,5,592
608,ALARM54050-Heat exchanger approach temperature out of range (target=-1.133).,1/1/26 12:41:53,16913.153,4,589
609,ALARM55230-Tank blanket gas pressure low at Tank 3.,1/1/26 12:41:53,16913.153,13,594
610,ALARM55060-Tank vent valve failed to open at Tank 4.,1/1/26 12:41:53,16913.153,5,591
611,ALARM56220-Analyzer trip advisory raised to SIS voter on Rack 3.,1/1/26 12:41:53,16913.153,14,587
612,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 12:41:54,16914.741,7,611
613,ALARM55230-Tank blanket gas pressure low at Tank 2.,1/1/26 12:41:56,16916.097,13,603
614,ALARM55231-Inerting valve failed to regulate at Tank 4.,1/1/26 12:42:09,16929.344,13,607
615,ALARM50011-Feed pump discharge pressure ripple detected on Train 4.,1/1/26 12:44:07,17047.271,0,-1
616,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 12:44:07,17047.271,7,614
617,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 12:44:07,17047.271,7,599
618,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 12:44:07,17047.271,7,601
619,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 12:44:07,17047.271,7,586
620,ALARM55061-Tank vent pressure transmitter mismatch at Tank 1.,1/1/26 12:44:07,17047.271,5,588
621,ALARM55061-Tank vent pressure transmitter mismatch at Tank 3.,1/1/26 12:44:07,17047.271,5,602
622,ALARM56071-Analyzer validation failed due to drift compensation limit.,1/1/26 12:44:07,17047.271,6,604
623,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 12:44:07,17047.271,7,609
624,ALARM55230-Tank blanket gas pressure low at Tank 4.,1/1/26 12:44:08,17048.908,13,621
625,ALARM51020-Reactor jacket temperature drift at Vessel 4.,1/1/26 12:44:16,17056.292,1,615
626,ALARM50121-Feed surge drum level oscillation before Vessel 3.,1/1/26 12:44:24,17064.954,8,615
627,ALARM51131-Reactor baffle washout suspected on Loop A1.,1/1/26 12:44:26,17066.606,9,625
628,ALARM52031-Catalyst screw feeder under-delivery at Hopper 2.,1/1/26 12:44:34,17074.253,2,-1
629,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 12:44:34,17074.253,7,624
630,ALARM55231-Inerting valve failed to regulate at Tank 4.,1/1/26 12:44:34,17074.253,13,620
631,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 12:44:34,17074.341,7,630
632,ALARM56220-Analyzer trip advisory raised to SIS voter on Rack 4.,1/1/26 12:44:46,17086.306,14,622
633,ALARM52240-Sample probe conditioning temperature high on Stream B2.,1/1/26 12:44:47,17087.865,12,628
634,ALARM53040-Distillation column DP high (target=1.499).,1/1/26 12:44:47,17088.0,3,-1
635,ALARM51240-Column feed preheat outlet high on Train 1.,1/1/26 12:44:51,17091.072,15,626
636,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 12:44:54,17094.666,7,632
637,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 12:45:57,17157.445,7,-1
638,ALARM53041-Column tray flooding tendency detected.,1/1/26 12:45:57,17157.445,3,635
639,ALARM51240-Column feed preheat outlet high on Train 4.,1/1/26 12:45:57,17157.445,15,625
640,ALARM53121-Condenser cooling water valve saturated on Column 3.,1/1/26 12:45:57,17157.445,10,634
641,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 12:46:09,17169.324,4,640
642,ALARM53040-Distillation column DP high (target=0.672).,1/1/26 12:46:13,17173.962,3,639
643,ALARM56070-Online analyzer quality outlier on Stream B2.,1/1/26 12:46:15,17175.928,6,633
644,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 12:46:23,17183.668,4,638
645,ALARM54120-Product run-down line temperature high before Tank 1.,1/1/26 12:46:24,17184.804,11,605
646,ALARM54120-Product run-down line temperature high before Tank 2.,1/1/26 12:46:54,17214.092,11,640
647,ALARM56220-Analyzer trip advisory raised to SIS voter on Rack 1.,1/1/26 12:47:06,17226.554,14,643
648,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 12:47:36,17256.912,7,647
649,ALARM55061-Tank vent pressure transmitter mismatch at Tank 1.,1/1/26 12:47:46,17266.145,5,645
650,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 12:47:51,17271.124,4,642
651,ALARM55061-Tank vent pressure transmitter mismatch at Tank 4.,1/1/26 12:48:14,17294.062,5,600
652,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 12:51:44,17504.635,7,613
653,ALARM55060-Tank vent valve failed to open at Tank 4.,1/1/26 12:52:15,17535.047,5,646
654,ALARM55230-Tank blanket gas pressure low at Tank 1.,1/1/26 12:52:16,17536.156,13,653
655,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 12:55:03,17703.535,7,654
656,ALARM50011-Feed pump discharge pressure ripple detected on Train 2.,1/1/26 12:55:57,17757.443,0,-1
657,ALARM51020-Reactor jacket temperature drift at Vessel 9.,1/1/26 12:55:59,17759.746,1,656
658,ALARM51241-Flash drum level approach high before Column 3.,1/1/26 12:56:00,17760.734,15,657
659,ALARM50120-Pre-reactor feed heater outlet temperature low on Train 2.,1/1/26 12:56:26,17786.891,8,656
660,ALARM51240-Column feed preheat outlet high on Train 2.,1/1/26 12:56:30,17790.845,15,659
661,ALARM50011-Feed pump discharge pressure ripple detected on Train 1.,1/1/26 12:56:39,17799.553,0,-1
662,ALARM50121-Feed surge drum level oscillation before Vessel 7.,1/1/26 12:56:42,17802.044,8,661
663,ALARM51021-Reactor temperature control valve hunting on Loop A1.,1/1/26 12:57:05,17825.739,1,661
664,ALARM51241-Flash drum level approach high before Column 2.,1/1/26 12:57:06,17826.051,15,663
665,ALARM53040-Distillation column DP high (target=-0.478).,1/1/26 12:57:12,17832.138,3,664
666,ALARM53120-Column overhead pressure high (limit=-1.320).,1/1/26 12:57:17,17837.245,10,665
667,ALARM54050-Heat exchanger approach temperature out of range (target=1.449).,1/1/26 12:57:42,17862.899,4,665
668,ALARM51020-Reactor jacket temperature drift at Vessel 9.,1/1/26 12:57:54,17874.538,1,662
669,ALARM51131-Reactor baffle washout suspected on Loop A1.,1/1/26 12:58:13,17893.004,9,657
670,ALARM54121-Transfer pump minimum flow bypass opening at Tank 4.,1/1/26 12:58:35,17915.568,11,667
671,ALARM52030-Catalyst dosing deviation at Unit 2.,1/1/26 12:58:37,17917.7,2,669
672,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 12:58:50,17930.742,4,671
673,ALARM51241-Flash drum level approach high before Column 4.,1/1/26 12:58:58,17938.782,15,662
674,ALARM51241-Flash drum level approach high before Column 1.,1/1/26 12:59:00,17940.485,15,668
675,ALARM53041-Column tray flooding tendency detected.,1/1/26 12:59:28,17968.917,3,674
676,ALARM54120-Product run-down line temperature high before Tank 4.,1/1/26 12:59:36,17976.846,11,672
677,ALARM53040-Distillation column DP high (target=1.366).,1/1/26 13:00:08,18008.605,3,673
678,ALARM53120-Column overhead pressure high (limit=1.017).,1/1/26 13:00:18,18018.921,10,675
679,ALARM54120-Product run-down line temperature high before Tank 3.,1/1/26 13:00:19,18019.875,11,678
680,ALARM55060-Tank vent valve failed to open at Tank 2.,1/1/26 13:00:32,18032.637,5,676
681,ALARM53120-Column overhead pressure high (limit=-0.330).,1/1/26 13:00:33,18033.62,10,677
682,ALARM54050-Heat exchanger approach temperature out of range (target=0.026).,1/1/26 13:00:35,18035.053,4,681
683,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 13:00:36,18036.198,4,678
684,ALARM51130-Reactor agitator torque high on Vessel 9.,1/1/26 13:00:44,18044.163,9,668
685,ALARM55060-Tank vent valve failed to open at Tank 4.,1/1/26 13:00:54,18054.528,5,679
686,ALARM54120-Product run-down line temperature high before Tank 2.,1/1/26 13:00:56,18056.066,11,681
687,ALARM52240-Sample probe conditioning temperature high on Stream B2.,1/1/26 13:00:57,18057.137,12,671
688,ALARM55061-Tank vent pressure transmitter mismatch at Tank 3.,1/1/26 13:01:40,18100.74,5,686
689,ALARM50011-Feed pump discharge pressure ripple detected on Train 1.,1/1/26 13:01:44,18104.244,0,-1
690,ALARM55231-Inerting valve failed to regulate at Tank 1.,1/1/26 13:01:53,18113.633,13,685
691,ALARM55231-Inerting valve failed to regulate at Tank 2.,1/1/26 13:02:08,18128.994,13,688
692,ALARM51021-Reactor temperature control valve hunting on Loop A1.,1/1/26 13:02:12,18132.629,1,689
693,ALARM54120-Product run-down line temperature high before Tank 4.,1/1/26 13:02:18,18138.21,11,666
694,ALARM55060-Tank vent valve failed to open at Tank 2.,1/1/26 13:02:18,18138.876,5,693
695,ALARM55231-Inerting valve failed to regulate at Tank 4.,1/1/26 13:02:19,18139.743,13,694
696,ALARM51131-Reactor baffle washout suspected on Loop A1.,1/1/26 13:02:22,18142.698,9,692
697,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 13:02:23,18143.112,7,691
698,ALARM52031-Catalyst screw feeder under-delivery at Hopper 2.,1/1/26 13:02:34,18154.132,2,696
699,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 13:02:39,18159.549,4,666
700,ALARM51240-Column feed preheat outlet high on Train 1.,1/1/26 13:02:58,18178.157,15,692
701,ALARM53040-Distillation column DP high (target=1.050).,1/1/26 13:03:30,18210.472,3,700
702,ALARM54120-Product run-down line temperature high before Tank 3.,1/1/26 13:03:46,18226.722,11,683
703,ALARM53120-Column overhead pressure high (limit=0.868).,1/1/26 13:04:01,18241.722,10,701
704,ALARM55061-Tank vent pressure transmitter mismatch at Tank 4.,1/1/26 13:04:05,18245.946,5,702
705,ALARM54050-Heat exchanger approach temperature out of range (target=-0.394).,1/1/26 13:04:07,18247.802,4,703
706,ALARM55230-Tank blanket gas pressure low at Tank 1.,1/1/26 13:04:08,18248.528,13,704
707,ALARM51131-Reactor baffle washout suspected on Loop B1.,1/1/26 13:04:09,18249.956,9,663
708,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 13:04:13,18253.037,4,-1
709,ALARM53121-Condenser cooling water valve saturated on Column 2.,1/1/26 13:04:18,18258.278,10,-1
710,ALARM54120-Product run-down line temperature high before Tank 2.,1/1/26 13:04:23,18263.539,11,705
711,ALARM54050-Heat exchanger approach temperature out of range (target=1.232).,1/1/26 13:04:24,18264.726,4,709
712,ALARM56070-Online analyzer quality outlier on Stream A2.,1/1/26 13:04:36,18276.97,6,687
713,ALARM56071-Analyzer validation failed due to drift compensation limit.,1/1/26 13:06:08,18368.607,6,-1
714,ALARM54120-Product run-down line temperature high before Tank 1.,1/1/26 13:06:08,18368.607,11,699
715,ALARM54121-Transfer pump minimum flow bypass opening at Tank 2.,1/1/26 13:06:08,18368.607,11,682
716,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 13:06:08,18368.607,7,695
717,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 13:06:08,18368.607,7,706
718,ALARM52241-Fast loop sample lag detected before Analyzer 1.,1/1/26 13:06:08,18368.607,12,698
719,ALARM54120-Product run-down line temperature high before Tank 4.,1/1/26 13:06:08,18368.607,11,711
720,ALARM54121-Transfer pump minimum flow bypass opening at Tank 3.,1/1/26 13:06:10,18370.347,11,703
721,ALARM56220-Analyzer trip advisory raised to SIS voter on Rack 1.,1/1/26 13:07:46,18466.691,14,713
722,ALARM54121-Transfer pump minimum flow bypass opening at Tank 3.,1/1/26 13:07:47,18467.807,11,709
723,ALARM56071-Analyzer validation failed due to drift compensation limit.,1/1/26 13:07:53,18473.968,6,718
724,ALARM56221-SIS input discrepancy on analyzer trip chain A2.,1/1/26 13:07:55,18475.67,14,723
725,ALARM55060-Tank vent valve failed to open at Tank 3.,1/1/26 13:08:20,18500.629,5,715
726,ALARM55231-Inerting valve failed to regulate at Tank 3.,1/1/26 13:08:44,18524.67,13,725
727,ALARM55061-Tank vent pressure transmitter mismatch at Tank 4.,1/1/26 13:09:09,18549.316,5,720
728,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 13:09:24,18564.997,7,724
729,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 13:09:52,18592.715,7,721
730,ALARM55230-Tank blanket gas pressure low at Tank 2.,1/1/26 13:10:00,18600.009,13,727
731,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 13:10:10,18610.052,7,730
732,ALARM55060-Tank vent valve failed to open at Tank 4.,1/1/26 13:11:03,18663.671,5,710
733,ALARM55230-Tank blanket gas pressure low at Tank 3.,1/1/26 13:11:31,18691.283,13,732
734,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 13:12:22,18742.287,7,733
735,ALARM50011-Feed pump discharge pressure ripple detected on Train 1.,1/1/26 13:13:13,18793.43,0,-1
736,ALARM50120-Pre-reactor feed heater outlet temperature low on Train 3.,1/1/26 13:14:17,18857.05,8,735
737,ALARM51241-Flash drum level approach high before Column 2.,1/1/26 13:14:22,18862.975,15,736
738,ALARM51021-Reactor temperature control valve hunting on Loop A1.,1/1/26 13:14:43,18883.997,1,736
739,ALARM51240-Column feed preheat outlet high on Train 1.,1/1/26 13:15:00,18900.284,15,738
740,ALARM51131-Reactor baffle washout suspected on Loop B1.,1/1/26 13:16:03,18963.39,9,738
741,ALARM53040-Distillation column DP high (target=0.295).,1/1/26 13:16:31,18991.994,3,739
742,ALARM53040-Distillation column DP high (target=1.468).,1/1/26 13:17:53,19073.081,3,737
743,ALARM52030-Catalyst dosing deviation at Unit 1.,1/1/26 13:19:53,19193.636,2,-1
744,ALARM53121-Condenser cooling water valve saturated on Column 2.,1/1/26 13:20:09,19209.431,10,742
745,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 13:20:23,19223.632,4,743
746,ALARM54120-Product run-down line temperature high before Tank 2.,1/1/26 13:20:48,19248.714,11,745
747,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 13:21:03,19263.224,4,744
748,ALARM55060-Tank vent valve failed to open at Tank 2.,1/1/26 13:21:05,19265.417,5,746
749,ALARM55231-Inerting valve failed to regulate at Tank 4.,1/1/26 13:21:18,19278.837,13,748
750,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 13:22:15,19335.83,7,749
751,ALARM54120-Product run-down line temperature high before Tank 4.,1/1/26 13:22:20,19340.449,11,744
752,ALARM52240-Sample probe conditioning temperature high on Stream A2.,1/1/26 13:22:25,19345.446,12,743
753,ALARM55061-Tank vent pressure transmitter mismatch at Tank 2.,1/1/26 13:23:00,19380.657,5,751
754,ALARM55230-Tank blanket gas pressure low at Tank 4.,1/1/26 13:23:09,19389.253,13,753
755,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 13:23:13,19393.769,7,754
756,ALARM56070-Online analyzer quality outlier on Stream A1.,1/1/26 13:23:16,19396.442,6,752
757,ALARM54120-Product run-down line temperature high before Tank 3.,1/1/26 13:23:49,19429.954,11,747
758,ALARM55061-Tank vent pressure transmitter mismatch at Tank 1.,1/1/26 13:24:10,19450.843,5,757
759,ALARM53120-Column overhead pressure high (limit=1.371).,1/1/26 13:24:40,19480.827,10,-1
760,ALARM54121-Transfer pump minimum flow bypass opening at Tank 3.,1/1/26 13:25:59,19559.031,11,759
761,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 13:26:06,19566.69,4,759
762,ALARM56221-SIS input discrepancy on analyzer trip chain B1.,1/1/26 13:26:09,19569.589,14,756
763,ALARM54121-Transfer pump minimum flow bypass opening at Tank 3.,1/1/26 13:26:20,19580.467,11,761
764,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 13:27:00,19620.343,7,762
765,ALARM55061-Tank vent pressure transmitter mismatch at Tank 4.,1/1/26 13:27:30,19650.706,5,763
766,ALARM55230-Tank blanket gas pressure low at Tank 4.,1/1/26 13:28:56,19736.586,13,765
767,ALARM55060-Tank vent valve failed to open at Tank 3.,1/1/26 13:30:01,19801.438,5,760
768,ALARM55230-Tank blanket gas pressure low at Tank 1.,1/1/26 13:30:06,19806.861,13,767
769,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 13:30:20,19820.183,7,768
770,ALARM50010-Feed pump flow oscillation above limit on Train 3.,1/1/26 13:30:56,19856.305,0,-1
771,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 13:31:14,19874.104,7,766
772,ALARM50121-Feed surge drum level oscillation before Vessel 11.,1/1/26 13:31:16,19876.924,8,770
773,ALARM50011-Feed pump discharge pressure ripple detected on Train 4.,1/1/26 13:31:34,19894.337,0,-1
774,ALARM51020-Reactor jacket temperature drift at Vessel 5.,1/1/26 13:33:46,20026.367,1,-1
775,ALARM51021-Reactor temperature control valve hunting on Loop A1.,1/1/26 13:33:46,20026.367,1,772
776,ALARM51240-Column feed preheat outlet high on Train 4.,1/1/26 13:33:46,20026.367,15,772
777,ALARM51020-Reactor jacket temperature drift at Vessel 9.,1/1/26 13:33:46,20026.367,1,773
778,ALARM51241-Flash drum level approach high before Column 3.,1/1/26 13:33:46,20026.564,15,777
779,ALARM51130-Reactor agitator torque high on Vessel 10.,1/1/26 13:33:51,20031.935,9,774
780,ALARM53041-Column tray flooding tendency detected.,1/1/26 13:33:56,20036.035,3,778
781,ALARM51240-Column feed preheat outlet high on Train 3.,1/1/26 13:33:56,20036.095,15,774
782,ALARM53040-Distillation column DP high (target=-0.626).,1/1/26 13:34:13,20053.735,3,781
783,ALARM51130-Reactor agitator torque high on Vessel 12.,1/1/26 13:34:26,20066.094,9,775
784,ALARM53121-Condenser cooling water valve saturated on Column 3.,1/1/26 13:34:26,20066.92,10,780
785,ALARM53041-Column tray flooding tendency detected.,1/1/26 13:34:35,20075.565,3,776
786,ALARM52030-Catalyst dosing deviation at Unit 1.,1/1/26 13:34:47,20087.142,2,779
787,ALARM53120-Column overhead pressure high (limit=1.335).,1/1/26 13:34:50,20090.962,10,785
788,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 13:34:59,20099.672,4,787
789,ALARM51020-Reactor jacket temperature drift at Vessel 11.,1/1/26 13:35:13,20113.359,1,-1
790,ALARM51130-Reactor agitator torque high on Vessel 10.,1/1/26 13:35:13,20113.359,9,777
791,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 13:35:13,20113.359,4,786
792,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 13:35:16,20116.041,4,784
793,ALARM51241-Flash drum level approach high before Column 2.,1/1/26 13:35:16,20116.258,15,789
794,ALARM53121-Condenser cooling water valve saturated on Column 4.,1/1/26 13:35:21,20121.797,10,782
795,ALARM52031-Catalyst screw feeder under-delivery at Hopper 3.,1/1/26 13:35:37,20137.857,2,790
796,ALARM51130-Reactor agitator torque high on Vessel 3.,1/1/26 13:35:44,20144.589,9,789
797,ALARM52031-Catalyst screw feeder under-delivery at Hopper 2.,1/1/26 13:35:51,20151.852,2,796
798,ALARM53040-Distillation column DP high (target=-0.384).,1/1/26 13:35:53,20153.055,3,793
799,ALARM54121-Transfer pump minimum flow bypass opening at Tank 1.,1/1/26 13:35:55,20155.737,11,794
800,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 13:35:58,20158.473,4,795
801,ALARM54050-Heat exchanger approach temperature out of range (target=0.087).,1/1/26 13:35:58,20158.85,4,797
802,ALARM54050-Heat exchanger approach temperature out of range (target=0.533).,1/1/26 13:36:08,20168.32,4,785
803,ALARM53120-Column overhead pressure high (limit=1.255).,1/1/26 13:36:21,20181.446,10,798
804,ALARM54121-Transfer pump minimum flow bypass opening at Tank 2.,1/1/26 13:36:39,20199.798,11,800
805,ALARM54121-Transfer pump minimum flow bypass opening at Tank 1.,1/1/26 13:36:56,20216.053,11,784
806,ALARM54121-Transfer pump minimum flow bypass opening at Tank 1.,1/1/26 13:36:59,20219.352,11,792
807,ALARM54120-Product run-down line temperature high before Tank 1.,1/1/26 13:37:06,20226.812,11,801
808,ALARM54120-Product run-down line temperature high before Tank 1.,1/1/26 13:37:07,20227.372,11,802
809,ALARM55060-Tank vent valve failed to open at Tank 3.,1/1/26 13:37:27,20247.133,5,804
810,ALARM55231-Inerting valve failed to regulate at Tank 1.,1/1/26 13:37:30,20250.808,13,809
811,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 13:37:42,20262.39,7,810
812,ALARM55061-Tank vent pressure transmitter mismatch at Tank 1.,1/1/26 13:37:44,20264.481,5,806
813,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 13:37:53,20273.793,4,780
814,ALARM55231-Inerting valve failed to regulate at Tank 2.,1/1/26 13:38:02,20282.907,13,812
815,ALARM54051-Heat exchanger fouling factor rising beyond control band.,1/1/26 13:38:09,20289.336,4,803
816,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 13:38:09,20289.714,7,814
817,ALARM54121-Transfer pump minimum flow bypass opening at Tank 4.,1/1/26 13:38:34,20314.234,11,815
818,ALARM55061-Tank vent pressure transmitter mismatch at Tank 2.,1/1/26 13:39:22,20362.779,5,805
819,ALARM55230-Tank blanket gas pressure low at Tank 2.,1/1/26 13:39:30,20370.238,13,818
820,ALARM55060-Tank vent valve failed to open at Tank 2.,1/1/26 13:40:01,20401.378,5,817
821,ALARM54120-Product run-down line temperature high before Tank 2.,1/1/26 13:40:43,20443.204,11,803
822,ALARM55061-Tank vent pressure transmitter mismatch at Tank 3.,1/1/26 13:40:57,20457.997,5,808
823,ALARM55230-Tank blanket gas pressure low at Tank 3.,1/1/26 13:41:06,20466.396,13,820
824,ALARM55061-Tank vent pressure transmitter mismatch at Tank 2.,1/1/26 13:41:13,20473.458,5,799
825,ALARM55231-Inerting valve failed to regulate at Tank 1.,1/1/26 13:41:13,20473.9,13,822
826,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 13:41:42,20502.667,7,825
827,ALARM55230-Tank blanket gas pressure low at Tank 3.,1/1/26 13:41:44,20504.642,13,824
828,ALARM57080-Plant switched to safety recovery after chained process faults.,1/1/26 13:42:05,20525.713,7,823
829,ALARM55060-Tank vent valve failed to open at Tank 4.,1/1/26 13:42:10,20530.532,5,821
830,ALARM55231-Inerting valve failed to regulate at Tank 2.,1/1/26 13:42:45,20565.213,13,829
831,ALARM57081-SIS interlock recovery sequence initiated.,1/1/26 13:46:08,20768.342,7,830
832,ALARM53040-Distillation column DP high (target=0.419).,1/1/26 13:48:47,20927.545,3,-1
